entry,database,title,abstract,author_keywords,authors,authors_affiliations,publication_year,source_title,publisher,url,doi,query_date,processing_date
,ieeex,Web Development of Direct-to-consumer Genetics Testing,"As the cost of genetic testing becomes more affordable each year, direct-to-customer (DTC) genetic testing services witness rapid market growth. This has encouraged the development of an easy-to-use website application to optimize potential customers to obtain informed choice regarding the offered DTC genetic testing as well as purchasing information. We present a wireframing process as a part of the agile software development process to build a web portal prototype for an Indonesia-based genetic testing service called DNAku. The approach in building the prototype used in this case is a part of the Agile Software Development Method. In brief, the wireframing stage resulted in this work consists of three main important outcomes. The first one is the use case diagram as a blueprint of this web-based system. A site map is then proposed as an extended version of the use case diagram which visualizes the whole pages with the links. Finally, based on this site map a series of page mock-ups are designed using Hyper Text Marking Language (HTML) and Cascading Style Sheets (CSS). The result of the prototype can be used as the basis for the next development stage, which is the coding stage based on the collected feedback from users. Considering the continuous application development via the wireframing method by taking into account the cycle of feedbacks from involved parties, this approach can strengthen the infrastructure to sustain DTC genetic business model, which has a niche market in Indonesia.",agile;genetic testing;prototype;website development;wireframing,K. Azizatikarna; D. E. Parung; D. Amirullah; A. A. Hidayat; T. W. Cenggoro; A. Budiarto; Simon; B. Pardamean,"Genetics Indonesia, Jakarta, Indonesia; Genetics Indonesia, Jakarta, Indonesia; Genetics Indonesia, Jakarta, Indonesia; Bioinformatics and Data Science Research Center, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, School of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Genetics Indonesia, Jakarta, Indonesia; Computer Science Department, BINUS Graduate Program - Master of Computer Science, Bina Nusantara University, Jakarta, Indonesia",2022,2022 4th International Conference on Cybernetics and Intelligent System (ICORIS),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10031450,10.1109/ICORIS56080.2022.10031450,20230520-160000,20230521-044735
,ieeex,Big Data Analytics APIs Architecture for Formative Assessors,"This Research to Practice Full Paper is driven by the question: Within limited time resources available to trainers in projects for Big Data Analytics (BDA) problems, how can they define project requirements for Formative Assessment (FA) actions? The paper suggests BDA APIs architecture as helping tool for formative assessors. It helps them effectively produce and adapt visual diagnostic reports for FA-actions in agile based requirements (i.e. features) definition. The paper presents two core architectures: Architecture for a parametrized feature-descriptor-system to define/refine a BDA API feature and its visual diagnostic reports, and an initial resources architecture for BDA API to initialize an analytics algorithm with its input big data sets. Clarifying visually the trainee's challenges (i.e. incremental features in a BDA API) is our main FA action. The FA action is designed based on Csikszentmihalyi's flow model to support a trainee in matching balance between his/her challenges and his/her skills. To test the architecture's functions, the paper has test setups for two formal projects (each has 1 to 6 trainees) and two informal projects (each has 1 to 3 trainees). The projects are to attack BDA problems in learning analytics and in image automatic classification. The test results show that the visual diagnostic reports produced by the trainers are very effective in clarifying visually incremental BDA API features not only for simple classifiers (i.e. classical data mining algorithms) but also for complex classifiers (i.e. deep learning algorithms). The results show also how visual diagnostic reports are easily produced for comparing the algorithm performances using different input big data sets, whereas other reports are produced for comparing performances between different algorithms, using one input data set. Related works are also discussed to show the architecture's differences and advantages. Its main advantages are: 1) it enables the trainers to use deep learning algorithms beside classical data mining algorithms in its BDA API parameterizable feature descriptors for visual diagnostic reports. 2) The descriptors can be extended, reused, shared, and scaled out to help trainers in other universities providing flow model based FA actions. 3) Finally, it has extensions to integrate other theoretical frameworks like Buckingham Shum and Deakin Crick's framework for dispositional learning analytics instead of the used flow model.",assessment in engineering education;planning for formative assessment;Big Data Analytics,W. Mahfouz; H. -D. Wuttke,"Faculty of Computer Science and Automation, Ilmenau University of Technology, Germany; Faculty of Computer Science and Automation, Ilmenau University of Technology, Germany",2021,2021 IEEE Frontiers in Education Conference (FIE),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9637431,10.1109/FIE49875.2021.9637431,20230520-160000,20230521-044735
,ieeex,A reconciliation model of agile C2 organization based on converged networks,"With the promotion of information technology and big data technology, and the traction of new operational concepts such as Mosaic Warfare and Joint Global Operations, the research and practice of agile command & control(C2) organization has become a hot issue in the field of C2. One of the focal points of the debate is the contrast between the traditional hierarchy structure of C2 organizations and the edge structure. Is the traditional hierarchy structure of C2 necessarily in conflict with the edge structure? Can these two organizational structure models be reconciled to achieve organizational agility transformation? How to reconcile these two models of organizational structure? In order to solve the above problem, we put forward a kind of suitable reconciliation model of agile C2 organization considering our actual situation. On this basis, we use ontology modeling method to form characteristics of adaptive and intelligent cross-domain integrated solutions, through the establishment of agile ontology and reasoning mechanism of C2 organization.",command & control;agility;organization mode;reconciliation model;converged networks,W. Zhou; W. Bao; X. Sun; J. Wan; Y. Xu; Y. Gao,"College of Systems Engineering, National University of Defense Technology, Changsha, China; College of Systems Engineering, National University of Defense Technology, Changsha, China; College of Systems Engineering, National University of Defense Technology, Changsha, China; College of Information and Communication, National University of Defense Technology, Xi'an, China; College of Systems Engineering, National University of Defense Technology, Changsha, China; International Studies College, National University of Defense Technology, Nanjing, China",2020,2020 6th International Conference on Big Data and Information Analytics (BigDIA),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9384531,10.1109/BigDIA51454.2020.00018,20230520-160000,20230521-044735
,ieeex,Literature Review on Big Data Analytics and Demand Modeling in Supply Chain,"New digital technologies have been introduced into our business and social environments, causing a major change that is recognized as the digital transformation in recent years. While environmental shifts suggest that most of the organization starts using advanced technologies such as Internet of Things(IoT), Mobile applications, Blackchain, Intelligence Things, catboats and many more in their supply chain planning to gain an early competitive advantage and these technologies generates enormous amount of data that the traditional business intelligence system difficult to handle processing of vast data in real-time or nearly real time causes abstraction to the insight discovery, demand modeling and supply chain optimization, Big Data initiatives for demand modeling and supply chain optimization promise to answer these challenges by incorporating various services, methods and tools for more agile and adaptably analytics and decision making, there by this paper focus on reviewing the level of analytics and the forecasting methods being used in the supply chain, understating the fundamentals of supply chain and role of demand modeling, there by proposing a high level framework for supply chain analytics in the context of big data with the knowledge of data science, artificial intelligence, big data echo system and supply chain.",Supply chain;Demand modeling;Big data Analytics;Forecasting methods;supply chain framework,P. K. T; M. T. N; R. S. Hegadi,"BMS Institute of Technology and Management, Bengaluru, India; Dept. of ISE, BMS Institute of Technology and Management, Bengaluru, India; Dept. of Computer Science, Solapur University, Maharashtra, India",2018,"2018 International Conference on Electrical, Electronics, Communication, Computer, and Optimization Techniques (ICEECCOT)",IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9001513,10.1109/ICEECCOT43722.2018.9001513,20230520-160000,20230521-044735
,ieeex,Nexus of Internet of Things (IoT) and Big Data: Roadmap for Smart Management Systems (SMgS),"Disruptive technologies are emerging at a breakneck speed and changing the characteristics of businesses by making them smart. The aim of this paper is to show how industries can use Smart Management System (SMgS) to be competitive in the 21st century. Internet of Things (IoT) will be the key to connecting and communicating among different parts of the smart industries using sensor-like devices, and big data will be continuously collected and analyzed to improve performance. The SMgS will generate new possibilities for better product design, improved qualities, agile supply chain, and enhanced customer satisfaction. It will also help industries to achieve lean and sustainable systems with fewer efforts than traditional approaches. We demonstrate how early adopters have already implemented IoT and are currently generating big data. These efforts have resulted in significant improvements in streamlining their operations. The advantages of IoT and big data applications in different sectors are discussed here with several examples from the industry leaders. The reasons behind why many companies are still waiting to adopt IoT despite being enthusiastic about it are also suggested. Embracing SMgS is crucial for companies to gain a differential competitive advantage in the era of Industry 4.0.",IoT;smart management system;big data;lean;sustainability,M. Roy; A. Roy,"Management and Engineering for Manufacturing, University of Connecticut, Storrs, CT, USA; Management, Marketing and Entrepreneurship, University of Scranton, Scranton, PA, USA",2019,IEEE Engineering Management Review,IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8712560,10.1109/EMR.2019.2915961,20230520-160000,20230521-044735
,ieeex,Structured Data for Product Performance Improvement,"SUMMARY & CONCLUSIONSAftermarket reliability data is a cornerstone to understand the performance of one's products against requirements. A successful aftermarket data system goes beyond the basics of supplying reliability figures. Its attributes also include additional metrics for an effective alerting and reporting system to enable proactive response to aftermarket issues. While these system features are key, the implementation and maintenance methodology of the system is crucial to its success. This is because these systems involve big data. In the case presented, it is data which spans several years, for a variety of model numbers on a variety of aircraft platforms or applications. Each set of circumstances yields different reliability figures and associated metrics. With this big data, it is equally crucial to its success to have a methodology to address data integrity, the speed of data, and the portability of data. Our solution with this successful methodology of these features is called Structured Data.A good aftermarket data system is a backbone for any successful organization. A good system in the aerospace industry goes beyond ATA Spec 2000 [1] formatted data and standard reliability figures such as MTBUR (Mean Time Between Unscheduled Removal) and MTBF (Mean Time Between Failure). It is also beyond implementing a Failure Reporting and Corrective Action System (FRACAS). A comprehensive system in the aerospace industry includes several additional measures (i.e. frequency, severity, risk) to represent the Voice of the Customer. And with a built-in mechanism for proactive response to the data, the system can then be considered World-Class.While designing a system with these features is important, its success also hinges upon the methodology of implementation and maintenance. As stated earlier, aftermarket data is considered big data due to the volume of highly specific data. With this big data, it is critical to success to address data integrity, the speed of data, and the portability of data all within a user-friendly experience. For data integrity, do we trust the data? This takes on many forms from cross referencing input and output data to determining an accurate mixed fleet factor. For speed of data, do we have a system in place to handle the cadence of data efficiently? For portability, do we structure our data in such a way where we can be agile to serve potential changes to our system or new systems as our company evolves? For a user-friendly experience, can we structure the data for intuitive analysis for all stakeholders? Thus in the proposed system, all of these aspects of data integrity, the speed of data, the portability of data, and formatting the data per stakeholders are addressed. Our solution with this successful methodology of these features is called Structured Data.The benefits of this newly developed Structured Data extend beyond ATA Spec 2000 in which it is based. The data is structured in a dynamic and interactive environment. This environment includes intuitive analysis and a system of prioritization for corrective action. The key benefit of this Structured Data system is proactive response to aftermarket data analysis.",Product performance;Reliability metrics;MTBUR / MTBF;FRACAS;Voice of Customer;Big data;Data integrity Speed of data;Portability of data;Natural Language Programming (NLP),P. Peter; C. Parendo,Collins Aerospace; Collins Aerospace,2021,2021 Annual Reliability and Maintainability Symposium (RAMS),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9605770,10.1109/RAMS48097.2021.9605770,20230520-160000,20230521-044735
,ieeex,Design Method Of Frequency-Agile Radar Frequency Hopping Sequence Based On CNN Network And Chaotic Sequence,"With the development of modern radar anti-jamming technology, frequency-agile radar has developed rapidly. To counter jamming signals, the operating frequency of the frequency-agile radar transmitting pulse has strong random performance. The chaotic sequence has great random performance, and the sequence generated by the chaotic sequence also has great randomness. Therefore, this paper first generates data through the chaotic sequence and binary quantization method and uses the autocorrelation performance as the criterion, The optimal threshold corresponding to the optimal frequency hopping sequence of the same chaotic sequence is screened out. The selected random Frequency hopping point sequence with better performance has great ambiguity function performance, that is, target detection performance. First, divide the value range of the optimal threshold, use the chaotic sequence and the optimal threshold as the standard data, turn the threshold optimization problem into a pattern recognition classification problem, and use the standard data as the training set to train the neural network. In the end, the CNN network has a great classification ability can better realize the Frequency hopping point sequence generation.",CNN network;chaotic sequence;binary quantization;autocorrelation;target detection,P. An; Z. Shang; S. Yan; D. Wang,"The Second Research Institute of China Aerospace Science and Industry Corporation, Beijing Institute of Remote Sensing Equipment, Beijing, China; The Second Research Institute of China Aerospace Science and Industry Corporation, Beijing Institute of Remote Sensing Equipment, Beijing, China; Science and Technology on Optional Radiation Laboratory, Beijing Institute of Environment Features, Beijing, China; Science and Technology on Optional Radiation Laboratory, Beijing Institute of Environment Features, Beijing, China",2022,"2022 International Conference on Big Data, Information and Computer Network (BDICN)",IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9758437,10.1109/BDICN55575.2022.00136,20230520-160000,20230521-044735
,ieeex,A Design of Childhood Stunting Assessment Feature with Agile UX Approach,"multidisciplinary collaboration between public health, system engineering, and UX is able to generate a solution in healthcare problem like stunting. The principle of Agile UX gathers requirements to generate an application design. Currently, various website and mobile applications are available to be utilized for stunting research. StuntingDB is one of many web-based applications that specialized in stunting data management. The application required several types of users to operate hierarchically. This research focused on Public Health Officers’ workflow that require a solution to in the form of assessment module for stunting DBMS by using Agile UX principle. The method collaborates agile team and UX team to solve Public Health Officer's difficulty in changing stunting status at pre-saved child patient's profile. Collaboration of both agile team and UX team successfully proposed an application design that system design.",information technology;usage index;shariah- compliant companies,R. Rahutomo; A. S. Perbangsa; F. Asadi; R. Nirwantono; B. Pardamean,"Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, Indonesia; Information Systems Department, School of Information Systems, Bina Nusantara University, Jakarta, Indonesia; Bioinformatics and Data Science Research Center, Bina Nusantara University, Jakarta, Indonesia; Bioinformatics and Data Science Research Center, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, BINUS Graduate Program – Master of Computer Science, Bina Nusantara University, Jakarta, Indonesia",2022,2022 8th International HCI and UX Conference in Indonesia (CHIuXiD),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10009800,10.1109/CHIuXiD57244.2022.10009800,20230520-160000,20230521-044735
,ieeex,Advanced Data Analytics in Logistics Demand Forecasting,"The logistics demand forecasting is increasingly influenced by digitalization processes in logistics business. Traditional approach to logistics demand forecasting based on human expertise and statistical assessment is still very present, but the use of Big Data, Artificial Intelligence and Machine Learning becomes more prominent. By using these technologies, logistics demand forecasting becomes not only more reliable but also more agile and self-adjusting, with better insight into changing market conditions in the real-time perspective. In this paper, the Authors research the evolution of Data Analytics in logistics demand forecasting. and provide an insight to the features of Big Data, Artificial Intelligence and Machine Learning used for Advanced Data Analytics in logistics demand forecasting.",logistics demand forecasting;Advanced Data Analytics;Big Data;Artificial Intelligence;Machine Learning,A. Agatić; E. Tijan; S. Hess; T. P. Jugović,"Department of Maritime and Transportation Technology, Faculty of Maritime Studies, University of Rijeka, Rijeka, Croatia; Department of Maritime Logistics and Management, Faculty of Maritime Studies, University of Rijeka, Rijeka, Croatia; Department of Maritime and Transportation Technology, Faculty of Maritime Studies, University of Rijeka, Rijeka, Croatia; Department of Maritime and Transportation Technology, Faculty of Maritime Studies, University of Rijeka, Rijeka, Croatia",2021,"2021 44th International Convention on Information, Communication and Electronic Technology (MIPRO)",IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9596820,10.23919/MIPRO52101.2021.9596820,20230520-160000,20230521-044735
,ieeex,Role of Joint 5G-IoT Framework for Smart Grid Interoperability Enhancement,"The ever-growing development in communication technology and very fast advances in data science are transferring the power systems in a new era. The level of autonomy is improving by means of Internet-of-Things (IoT), while the level of intelligence is improving through artificial intelligence. The applications of big data analytics and cloud computing techniques in smart grids are also new topics, which have been paid particular attention recently. These paradigms can be used in both grid-scale and local-scale, while the central grid operation center has interoperability with an abundant number of sub-controllers, and aggregators in a wide variety of scales. On the one hand, the system operator must deal with multiple parameters with different kinds of uncertainties. On the other hand, the new structures are evolving toward transactive energy trading models in microgrids. In such a circumstance, a myriad of elements is producing critical data, which should be acquired, transferred, stored, analyzed, and finally, proper controlling actions must be sent. These data are producing at different intervals, even in a fraction of a second. This matter makes it possible to maintain grid security and better real-time operation as well as to get better demand responsiveness. A smart grid consists of many embedded or interconnected systems that are linked to each other through various communication platforms in the cyber layer. A flexible, highly-autonomous, and intelligent smart grid entails an agile communication system, whether wired or wireless. However, cellular networks have prominent benefits. Hence, 5G technology, which is state-of-the-art technology in this field, can be deployed. The communication infrastructure links many components to each other in cyber-physical smart grids. The velocity of data exchange has a profound importance for some purposes, while 5G technology can be the best solution. The joint integration of IoT and 5G procures more reliability, resiliency, security, and economy.",Smart Grids;5G;Internet of things (IoT);Communication infrastructure;Blockchain;Big data analytics,H. Shahinzadeh; A. -s. Mirhedayati; M. Shaneh; H. Nafisi; G. B. Gharehpetian; J. Moradi,"Department of Electrical Engineering, Amirkabir University of Technology, Tehran, Iran; Department of Electrical Engineering, Najafabad Branch, Islamic Azad University, Najafabad, Iran; Smart Microgrid Research Center, Najafabad Branch, Islamic Azad Universityy, Najafabad, Iran; Department of Electrical Engineering, Amirkabir University of Technology, Tehran, Iran; Department of Electrical Engineering, Amirkabir University of Technology, Tehran, Iran; Young Researchers and Elite Club, Khomeinishahr Branch, Islamic Azad University, Esfahan, Iran",2020,2020 15th International Conference on Protection and Automation of Power Systems (IPAPS),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9375539,10.1109/IPAPS52181.2020.9375539,20230520-160000,20230521-044735
,ieeex,"MAP: Design, Development, Deployment, and Maintenance of Industrie 4.0 AI Applications","This paper presents a proven process and method to design, develop, deploy, and maintain Industrie 4.0 Big Data Artificial Intelligence (AI) scalable solutions at ABB called modular adaptive process (MAP). The method follows a hybrid DevOps-Agile-Waterfall approach that takes advantage of different elements of all three methodologies to bring to fruition Artificial Intelligence (AI) and Machine Learning (ML) solutions. The described methodology has three phases that include Definition, Development, and Deployment. An important and novel concept that will be discussed is the development of a Value-based Work Breakdown Structure (VWBS) that facilitates DevOps development. Another important discussion is related to the re-training of AI/ML models once the application is deployed.",Artificial Intelligence;Machine Learning;DevOps;Agile;Industrie 4.0;value-based WBS;Model re-training;UX,A. Dagnino; M. Kolomycki; A. Kucheria,"GBS IS Innovation and Emerging Services ABB Inc, Cary, USA; GBS IS Innovation and Emerging Services ABB Ltd, Krakow, Poland; GBS IS Innovation and Emerging Services ABB Inc, Cary, USA",2022,2022 IEEE Eighth International Conference on Big Data Computing Service and Applications (BigDataService),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9898260,10.1109/BigDataService55688.2022.00024,20230520-160000,20230521-044735
,ieeex,"The adoption of Design Thinking, Agile Software Development and Co-creation concepts A case study of Digital Banking innovation","Acceleration of technology, especially the mobile internet, causes changes all aspects of human life, including in the banking sector. New emerging technology such as Artificial Intelligence, Blockchain, Big Data, and Cloud computing change the business and operation of the bank. The bank's services have become more personalized, furthermore change customers' lifestyles. Banks are competing to create innovations and breakthroughs to create added value and building a digital ecosystem with fintech and big tech companies in the era of sharing economy. This case study explores the process of creating digital innovation in banking institutions by focusing on adopting design thinking (DT), agile software development (ASD), and co-creation concepts for building digital banking platforms. The case study involved IT executives from four banks in Indonesia. Data were taken through semi-structured interviews and analyzed using NVIVO12. The implication of this research is to accelerate the process of digital banking innovation and produce high-quality digital banking platforms in terms of features and technology.",Digital Innovation;Digital Banking;Agile Software Development;Design Thinking;Co-creation,E. Indriasari; H. Prabowo; F. L. Gaol; B. Purwandari,"Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science, Bina Nusantara University, Jakarta, Indonesia; Universitas Indonesia, Jakarta, Indonesia",2021,2021 International Conference on Platform Technology and Service (PlatCon),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9680763,10.1109/PlatCon53246.2021.9680763,20230520-160000,20230521-044735
,ieeex,The Effect of Big Data Analytics in Enhancing Agility in Cybersecurity Incident Response,"The ongoing automation of business operations is putting enterprises at risk of cyber attacks more than ever before. Incident response teams are employed by the enterprises for the identification, management, and elimination of cybersecurity attacks along with for the recovery of business operations timely and effectively. In this paper, we argue that to effectively react to the cybersecurity attacks enterprises should build agility in their incident response method and big data analytics performs an effective role in developing agility in incident response. Grounded on twenty-one in depth expert interviews, we develop a framework that explains the salient features and effect of big data analytics in the incident response method at three stages, i.e., manual analysis, basic analysis, and advanced analysis. The agile properties of flexibility, innovation and swiftness are instilled in the incident response method by practicing big data analytics at higher stages of analysis. The results informed that the key features of big data analytics can be firstly utilize to estimate the existing analytical capability and secondly as an assisting tool to enhance incident response method capability.",Big data analytics;incident response;cybersecurity;agility;analytical capability,A. Naseer; A. M. Siddiqui,"Department of Computer Software Engineering, National University of Sciences and Technology, Islamabad, Pakistan; Department of Electrical Engineering, National University of Sciences and Technology, Islamabad, Pakistan",2022,2022 16th International Conference on Open Source Systems and Technologies (ICOSST),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10016853,10.1109/ICOSST57195.2022.10016853,20230520-160000,20230521-044735
,ieeex,Machine Learning-based Estimation of Story Points in Agile Development: Industrial Experience and Lessons Learned,"Estimating story points is an important activity in agile software engineering. Story-point estimation enables software development teams to, among other things, better scope products, prioritize requirements, allocate resources and measure progress. Several machine learning techniques have been proposed for automated story-point estimation. However, most of these techniques use open-source projects for evaluation. There are important differences between open-source and commercial projects with respect to story authoring. The goal of this paper is to evaluate a state-of-the-art machine learning technique, known as Deep-SE [3], for estimating story points in a commercial project. Our dataset is comprised of 4,727 stories for a data anonymization product developed by a 27-member agile team at a healthcare data science company, IQVIA. Over this dataset, Deep-SE achieved a mean absolute error of 1.46, significantly better than three different baselines. Model performance nonetheless varied across stories, with the estimation error being larger for stories that had higher points. Our results further indicate that model performance is correlated with certain story characteristics such as the level of detail and the frequency of vague terms in the stories. An important take-away from our study is that, before organizations attempt to introduce machine learning-based estimation into agile development, they need to better embrace agile best practices, particularly in relation to story authoring and expert-based estimation.",Agile Development;Story-point Estimation;Machine Learning,M. Abadeer; M. Sabetzadeh,"Privacy Analytics Inc., an IQVIA company Ottawa, Canada; EECS, University of Ottawa, Ottawa, Canada",2021,2021 IEEE 29th International Requirements Engineering Conference Workshops (REW),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9582288,10.1109/REW53955.2021.00022,20230520-160000,20230521-044735
,ieeex,Automated Guided Vehicles Challenges for Artificial Intelligence,"The use of Artificial Intelligence (AI) to support the Automated Guided Vehicles (AGV) that are used by industry poses a number of challenges that are specific to smart internal logistics systems that are necessary for agile manufacturing. On the one hand, it might seem that experience with the autonomous navigation system that are used in autonomous vehicles can be easily transferred to AGV. However, in this paper, the authors highlight specific problems that are associated with the navigation system of AGV, which has to reflect its operation in an industrial environment with high level of interaction with other production systems and human staff. On the other hand, it may seem that the wealth of experience from using AI in smart manufacturing can be easily transferred to the use of AGV. However, the authors show that although AGV are production tools, the challenges that are associated with the use of AI can significantly differ from other smart manufacturing areas. The number of challenges that are specific to use of AI for AGV is also discussed. This paper systematizes these challenges and discusses the most promising AI methods that can be used for the internal logistics systems that are based on AGV.",Artificial Intelligence (AI);Automated Guided Vehicles (AGV);Smart Manufacturing;Internal Logistics;Explainable AI (XAI),R. Cupek; J. C. -W. Lin; J. H. Syu,"Silesian University of Technology, Gliwice, Poland; Western Norway University of Applied Sciences, Bergen, Norway; National Taiwan University, Taipei, Taiwan",2022,2022 IEEE International Conference on Big Data (Big Data),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10021117,10.1109/BigData55660.2022.10021117,20230520-160000,20230521-044735
,ieeex,Interactive Visualization for Statistical Modelling through a Shiny App in R,"The importance of analytics and visualization tools has been growing over the last decades to handle big data which steamed from all aspects of life. The focus of this paper was on visualization as a crucial tool in presenting complex raw data and modelling results to provide easy-to-understand actionable information that facilitate decision-making. However, limited research distinguished between “data visualization” and “model visualization”, which has been clearly made in this paper. Furthermore, this paper aimed to shed light on the importance of interactive visualizations to compliment statistical data modelling using R and Shiny for its advanced capabilities. Specifically, a methodology has been proposed based on a hybrid development lifecycle that adopts the Agile Software Development Lifecycle and the Data Analytics Lifecycle. Finally, by presenting a case study to model the dynamics of COVID-19, it was found that R and Shiny alongside the proposed hybrid development lifecycle significantly reduced the amount of time required to build visually interactive applications. The reported results highlighted the effectiveness of the adopted approach in assisting and guiding researchers and developers in building interactive applications that leverage Big Data Analytics.",Data Analytics;Interactive Applications;R;Shiny;Visualization,A. Khedr; S. Hilal,"MSc. in Big Data Science and Analytics, University of Bahrain, Sakhir, Kingdom of Bahrain; College of Science, University of Bahrain, Sakhir, Kingdom of Bahrain",2021,2021 International Conference on Data Analytics for Business and Industry (ICDABI),IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9655841,10.1109/ICDABI53623.2021.9655841,20230520-160000,20230521-044735
,ieeex,The Review for Visual Analytics Methodology,"Big data usage evolves from previously looking into the capacity of big data's descriptive and diagnostic perspectives into currently feeding the demands for predictive big data analytics. The needs come about due to organizations that crave predictive analytics capabilities to reduce risk, make intelligent decisions, and generate different customer experiences. Similarly, visual analytics play an essential role in understanding and fitting the analytics prediction in their business decision. Hence, the combination of descriptive, diagnostics and predictive within Visual Analytics emerges as a balanced field to provide understandable predictive insight. Due to the organizational demand and multi-discipline area, the approach to developing visual analytics is still uncertain in the Big Data Project Lifecycle from methodological perspectives. While there are a few potential methodological approaches that could be used for visual analytics, they are scattered across numerous academic research and industrial practice. To date, there is no coherent review and analysis of the work that has been explored specifically for Visual Analytics methodology. This paper reports on a review of previous literature concerning how Visual Analytics has been executed in the big data life cycle to address the gap. The review is organized in this study from three perspectives: i) general ICT -related methodology (e.g. SDLC, Agile, DevOps), ii) Data Science-related methodology (e.g. CRISP-DM, SEMMA, KDD) and iii) Visual Analytics-related methodologies in which each method will be benchmarked based on the Visual Analytics major part of reality, computer and human, in terms of its width, depth, and flows. This study found insufficiencies, non-specific and vague conditions in handling the Visual Analytics when using current methodological approaches based on the review conducted. The paper also highlights the Visual Analytics-related methodological review, which can shed some light on the approaches and ways of implementing analytics in the big data lifecycle, which can be beneficial for future studies in proposing a more comprehensive methodology for Visual Analytics in the big data lifecycle.",process;methodology;visual analytics;big data analytics,Z. Ahmad; S. Yaacob; R. Ibrahim; W. F. Wan Fakhruddin,"Advanced Informatics Department, Universiti Teknologi Malaysia, Kuala Lumpur, Malaysia; Advanced Informatics Department, Universiti Teknologi Malaysia, Kuala Lumpur, Malaysia; Advanced Informatics Department, Universiti Teknologi Malaysia, Kuala Lumpur, Malaysia; Social Science and Humanity Faculty, Universiti Teknologi Malaysia, Kuala Lumpur, Malaysia",2022,"2022 International Congress on Human-Computer Interaction, Optimization and Robotic Applications (HORA)",IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9800100,10.1109/HORA55278.2022.9800100,20230520-160000,20230521-044735
,ieeex,SLA-Based Agile VM Management in Cloud & Datacenter,"Cloud Computing is the main root technology to provide various services over the internet in the current scenario, which is basically powered via virtual machines (VMs) over commodity hardware. As soon as a task arrives in the cloud or data center that task is assigned to a VM as per the task scheduler and resource allocation policy. Whenever cloud or data center do not have sufficient spare resources over VM to assign a task, a new VM is created over host machine which have spare resource capacity in the cloud and/or data center. The VM creation should be in such a manner that will follow the Service Level Agreement (SLA) to maintain the Quality of Service (QoS) for the client. We have proposed SLA-based agile VM management algorithm to minimize the VM creation time and VM response time. We use ghost VM to increase the efficiency of cloud, allocation of new VM is from the ghost VM, and using the average creation time is reduced up to 11.98%. We propose two algorithms first for Admission control and second for Rescheduling of VM's. Our aim is to reduce the time taken in the rescheduling of the VM. Currently, we are assuming excess VM which are eligible to Garbage Collection do not put overhead over the cloud and they can be handled via background service, and with do not affect foreground services directly and they are handled via the separate management service.",Cloud computing;VM management;cloud efficiency;data-center,N. Sharma; S. Maurya,"Govt. Women Engineering College, Ajmer, India; Govt. Women Engineering College, Ajmer, India",2019,"2019 International Conference on Machine Learning, Big Data, Cloud and Parallel Computing (COMITCon)",IEEE,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8862260,10.1109/COMITCon.2019.8862260,20230520-160000,20230521-044735
